sleep_hours,study_hours,mobile_usage_hours,tv_hours,exercise_hours,extracurricular_hrs,friends_time_hrs,family_time_hrs,attendance_pct,stress_level,gender,exam_score
7.9,3.69,4.44,0.9,1.07,2.35,3.06,1.89,77.3,10,Male,58.41
8.05,1.6,3.56,0.91,2.27,2.01,2.85,2.02,78.9,6,Male,55.84
6.17,4.7,3.82,2.66,0.93,1.01,2.33,2.87,63.7,3,Male,64.9
5.06,3.07,2.55,2.6,1.46,0.97,2.61,3.2,51.2,1,Female,52.5
6.36,3.63,3.04,2.24,2.04,2.24,3.61,3.44,71.6,6,Male,59.04
8.07,5.22,3.49,1.61,2.34,2.4,4.1,3.17,75.7,10,Female,66.85
6.35,6.63,2.82,1.81,0.84,0.55,2.25,3.63,84.4,4,Female,77.24
6.17,4.44,3.93,1.67,2.1,0.46,1.19,2.91,76.0,8,Male,62.69
4.81,5.33,4.09,0.25,0.71,0.99,4.14,1.47,72.4,4,Female,63.12
9.1,2.33,6.32,2.06,0.0,1.5,4.16,3.38,42.6,10,Female,36.82
7.99,4.87,3.86,2.52,0.9,0.84,2.9,0.76,84.3,7,Female,55.95
7.92,4.41,1.01,2.07,2.17,1.52,4.29,4.13,80.5,9,Female,66.51
8.16,6.34,5.01,3.77,1.49,2.57,2.83,1.12,87.8,7,Female,71.23
7.69,3.69,3.23,1.0,1.07,0.22,1.59,2.8,78.3,5,Male,65.79
6.71,4.14,6.12,1.34,1.54,0.89,1.19,3.3,91.8,1,Female,65.11
6.8,6.09,5.41,2.13,1.52,0.23,1.18,2.41,71.4,4,Female,67.32
6.49,4.36,2.84,2.24,2.0,0.61,2.5,0.15,77.5,3,Male,60.53
10.16,2.84,4.44,0.1,0.21,0.99,2.03,1.15,80.9,9,Male,51.19
7.67,8.33,2.73,2.6,1.42,0.69,1.92,2.32,85.9,6,Male,84.68
6.44,2.88,3.5,2.25,1.6,1.56,2.39,2.57,83.0,6,Female,58.93
7.56,4.4,4.38,0.0,0.41,1.31,3.36,1.84,83.7,10,Male,60.9
5.79,5.02,4.95,1.88,0.4,1.41,1.95,2.07,81.2,9,Male,56.51
8.81,4.9,4.66,1.19,1.21,0.99,1.78,0.68,75.7,7,Female,69.83
6.21,4.22,3.6,1.55,1.51,1.05,2.02,3.6,88.8,4,Female,64.56
7.6,4.22,6.73,0.66,1.51,0.95,3.42,1.66,57.9,2,Female,61.64
8.28,4.15,3.03,2.42,1.05,1.03,2.43,2.71,70.5,6,Female,57.93
7.46,2.83,1.41,3.76,1.02,1.49,2.78,3.26,97.1,10,Male,46.33
7.11,7.73,1.66,2.27,1.18,0.0,4.05,0.96,69.9,5,Female,75.69
7.01,4.17,5.42,0.0,1.74,1.4,5.34,2.12,77.1,10,Female,52.57
6.93,5.4,3.4,2.29,2.5,0.59,3.14,2.25,94.7,2,Male,76.44
6.31,4.0,3.71,1.81,0.0,0.96,3.04,1.77,76.5,1,Male,62.06
6.46,3.97,2.79,0.9,2.0,0.11,1.32,2.83,68.0,6,Female,61.15
8.78,3.82,2.91,2.35,1.41,0.95,2.87,1.4,92.4,4,Female,73.19
6.87,2.18,2.48,2.88,1.92,1.39,2.56,2.05,74.5,1,Female,61.5
6.06,4.26,4.11,1.33,2.45,1.52,3.39,1.67,75.3,10,Female,51.63
6.38,3.89,3.37,0.36,0.9,0.37,2.11,4.09,54.2,4,Female,50.96
8.32,6.26,4.07,0.0,2.26,1.49,2.7,1.4,76.5,3,Male,76.11
7.81,2.7,3.94,1.33,0.5,2.0,3.11,2.67,86.2,6,Female,60.44
7.67,3.63,2.95,1.84,1.6,0.85,4.4,3.62,72.8,9,Male,53.62
6.69,3.15,1.6,1.48,1.31,1.2,4.06,1.17,62.6,2,Male,62.41
7.69,6.66,1.49,1.32,1.54,0.0,3.77,2.09,72.2,4,Female,79.62
6.23,3.2,7.43,2.57,0.71,0.57,3.23,1.11,70.6,8,Male,40.52
6.69,5.34,5.42,2.46,1.85,1.39,2.07,0.19,75.0,7,Male,59.54
8.16,5.96,5.24,2.2,2.77,1.87,3.23,1.29,71.8,2,Male,72.27
8.05,4.28,2.62,2.82,0.72,0.78,1.73,1.49,98.0,1,Female,80.16
5.82,2.43,3.51,1.34,1.65,3.07,2.29,1.54,81.6,8,Female,48.17
5.97,2.45,2.44,0.91,2.18,1.42,4.28,1.73,57.1,3,Female,57.34
7.13,5.79,1.79,1.48,1.26,0.31,3.04,2.01,78.9,1,Male,80.21
9.07,2.61,2.73,1.41,2.59,2.1,2.73,0.92,77.5,9,Male,58.9
4.7,5.09,5.22,0.0,1.16,0.32,2.86,2.32,92.3,7,Male,59.55
7.33,4.67,4.59,1.45,1.41,1.43,2.41,3.09,76.1,5,Female,59.98
5.35,5.07,2.24,3.1,0.71,0.55,0.34,3.2,75.8,5,Female,60.31
6.24,5.21,3.09,2.8,1.6,0.25,1.24,1.77,100.0,9,Male,61.67
6.56,3.1,4.47,2.53,1.5,1.87,3.12,2.8,65.2,8,Female,49.06
6.5,3.04,2.76,2.13,2.01,1.02,1.58,1.39,87.6,6,Male,61.03
6.36,5.57,3.6,3.45,0.99,2.41,2.39,1.69,78.8,6,Female,65.38
7.01,3.56,4.02,0.94,0.95,0.49,1.27,2.36,72.0,6,Female,57.38
6.36,0.37,4.01,1.04,1.87,0.11,1.78,1.7,70.2,4,Female,46.62
5.25,5.47,3.83,3.12,2.62,0.86,2.5,0.86,94.3,6,Female,59.5
7.94,2.95,2.65,2.03,2.0,3.22,3.42,2.75,83.6,7,Male,54.2
7.9,5.2,2.78,1.33,2.98,1.78,3.62,1.25,85.2,7,Male,66.53
8.01,6.59,2.03,2.55,1.94,1.59,1.77,1.53,88.7,4,Male,84.52
5.15,4.53,1.47,1.56,1.92,1.61,2.81,2.95,82.1,9,Female,54.75
7.36,5.99,3.35,1.16,2.04,0.86,1.07,2.48,65.3,4,Female,72.84
7.81,4.73,4.56,1.13,2.69,3.11,2.56,2.16,59.1,8,Male,58.33
5.76,6.88,1.71,2.32,2.49,1.52,3.45,0.68,96.5,5,Female,79.48
7.01,2.91,3.85,2.21,0.63,1.46,2.43,0.95,80.5,10,Male,47.19
6.86,4.49,4.52,3.52,2.14,1.89,3.82,2.36,79.0,8,Male,57.49
9.21,5.51,1.11,1.71,1.71,0.31,3.34,2.57,99.7,8,Male,75.39
9.31,4.21,3.15,1.69,1.34,0.58,2.74,2.23,65.2,7,Female,63.84
5.0,6.23,5.64,3.44,0.08,1.03,2.25,1.57,47.7,2,Male,62.53
9.99,3.85,4.22,2.99,0.27,1.89,1.97,1.54,56.3,10,Female,55.5
5.9,7.6,1.07,2.14,1.21,0.29,1.04,2.19,71.6,8,Male,72.84
8.18,7.68,4.36,0.44,0.33,1.15,1.2,0.87,79.4,1,Male,82.93
8.16,4.92,2.53,1.19,1.22,1.05,3.49,2.08,94.7,3,Female,76.26
5.81,5.33,4.4,0.95,2.07,0.1,4.01,0.75,88.1,2,Male,75.16
7.59,6.29,2.6,2.04,1.04,0.84,1.42,1.05,47.3,2,Female,71.77
6.87,2.72,3.43,1.49,1.57,1.58,2.57,2.16,100.0,5,Female,63.3
7.67,2.53,2.8,3.6,0.64,0.16,0.93,2.52,73.1,8,Male,51.49
7.28,6.38,3.5,0.43,1.74,2.19,1.52,2.31,92.7,7,Female,78.83
8.44,4.91,2.76,0.84,1.91,1.53,2.76,1.0,84.6,10,Male,69.13
7.09,4.16,3.21,2.24,0.36,1.44,1.98,0.32,78.1,1,Male,62.67
6.8,4.52,1.97,2.52,0.9,1.21,0.58,1.99,75.2,7,Female,59.52
8.32,0.92,4.14,0.0,0.49,0.44,4.22,0.29,64.7,3,Male,47.72
7.7,4.21,3.73,0.26,1.91,0.75,2.45,2.85,62.5,1,Female,72.14
7.88,3.37,1.4,1.74,1.63,1.45,1.4,1.03,76.0,10,Male,60.81
6.2,5.88,4.79,3.36,1.46,0.74,2.63,4.01,61.3,2,Female,65.9
5.75,5.99,3.27,3.89,1.4,1.33,2.42,1.13,97.8,4,Male,74.11
6.32,5.37,3.71,1.59,1.76,0.57,2.92,2.42,79.2,6,Male,63.83
6.26,5.09,4.49,1.83,1.77,1.52,2.16,1.34,100.0,4,Female,67.47
7.94,2.25,3.93,1.16,1.1,1.57,2.81,1.85,72.8,2,Female,54.57
8.17,5.39,5.01,2.63,0.99,0.06,3.44,2.17,70.9,3,Female,65.69
6.81,5.44,3.12,3.53,1.45,1.25,1.18,2.77,85.1,7,Female,65.24
8.72,6.37,4.84,3.26,1.35,0.13,1.81,2.92,74.9,1,Female,79.56
8.64,7.68,3.66,1.97,3.15,0.0,3.34,2.65,89.7,1,Male,92.01
7.29,1.96,4.16,1.16,1.19,0.78,1.95,2.93,95.3,3,Female,58.98
6.01,3.92,4.02,2.01,1.73,3.16,2.42,1.45,91.2,10,Male,55.7
8.89,3.39,5.11,3.38,1.87,1.74,2.03,2.58,94.4,2,Male,65.98
6.93,4.76,4.44,1.6,2.62,2.17,2.09,1.69,87.8,7,Male,60.2
7.15,4.52,2.92,0.18,0.85,1.63,2.01,2.89,71.4,4,Female,64.06
6.59,4.15,2.67,1.64,2.57,1.34,1.24,2.1,91.7,6,Male,69.12
5.93,6.04,3.44,1.72,1.38,1.83,2.96,2.56,86.4,3,Male,73.55
5.24,2.85,2.51,0.18,3.5,0.75,3.56,2.26,70.6,10,Female,46.13
7.76,2.94,2.13,2.23,1.79,1.53,2.32,2.68,72.1,5,Male,64.04
6.06,2.96,0.73,2.51,0.52,2.02,3.45,1.27,76.9,1,Male,67.76
10.67,3.96,1.49,3.86,1.34,1.69,2.01,0.59,91.3,3,Male,78.68
5.7,2.66,6.08,0.67,2.57,2.07,1.95,2.89,79.4,4,Male,55.76
5.49,4.43,2.65,2.73,1.57,1.33,2.91,3.21,77.9,10,Female,55.24
7.61,4.25,5.97,2.97,1.45,2.38,2.93,1.9,76.1,1,Female,64.4
8.84,3.32,4.02,2.52,2.08,1.05,2.39,2.73,73.8,3,Male,64.1
7.08,5.81,3.44,0.99,1.22,2.68,3.18,0.53,64.0,2,Male,74.22
7.69,4.41,1.55,0.94,1.33,1.6,1.21,1.44,87.5,2,Female,78.02
4.79,6.09,3.51,2.1,0.74,0.93,2.2,2.07,65.8,10,Male,57.12
6.19,4.21,5.96,2.09,2.88,0.37,3.46,0.44,78.8,8,Male,43.06
5.71,4.46,5.52,1.44,0.52,0.63,3.46,0.62,73.1,10,Female,50.33
4.73,3.66,3.86,3.29,1.64,0.53,3.34,2.14,87.2,9,Female,49.21
7.14,4.49,2.01,1.6,1.88,1.14,3.52,1.45,73.9,9,Male,56.27
4.31,5.57,2.26,0.11,1.49,0.31,2.13,1.69,65.9,6,Male,63.56
5.41,3.88,2.39,1.78,0.5,2.1,0.79,1.63,89.9,6,Female,61.88
6.36,5.28,5.16,2.48,0.7,1.28,2.24,0.84,68.1,4,Male,56.15
6.0,3.28,5.62,2.34,1.92,1.25,3.14,1.8,79.9,1,Male,56.61
7.48,5.64,3.75,2.33,0.88,0.38,3.3,1.99,93.3,9,Female,61.22
7.37,3.63,3.11,3.49,0.0,0.66,1.97,1.48,69.2,4,Male,53.86
8.07,5.78,5.51,0.89,1.81,0.0,1.53,1.55,76.8,7,Female,67.82
7.9,4.59,2.23,1.58,0.8,2.33,1.63,1.82,72.8,10,Female,59.08
8.37,6.78,3.57,3.55,2.0,0.21,1.96,2.74,79.6,4,Male,77.51
7.0,2.77,4.1,0.03,1.34,0.26,0.6,1.91,77.2,2,Male,63.28
7.36,2.29,2.38,1.95,1.3,2.19,1.97,0.27,89.0,4,Female,58.82
7.61,3.58,2.67,3.23,1.54,1.47,2.55,0.93,70.6,10,Male,54.16
7.17,2.42,2.57,3.21,0.59,1.28,2.4,2.84,93.3,1,Male,66.64
6.52,2.43,5.34,2.66,0.84,1.44,2.17,1.38,97.3,3,Female,57.72
6.6,5.43,5.99,2.69,1.29,1.87,1.81,1.92,81.1,1,Male,70.81
6.02,4.49,3.65,0.96,0.58,1.27,1.93,3.73,68.5,8,Female,58.84
7.51,3.78,3.15,3.37,2.07,0.12,1.94,2.57,77.5,2,Female,66.27
6.89,3.92,2.72,0.8,1.25,1.71,3.21,0.07,76.5,3,Female,67.35
6.2,3.6,3.5,0.86,0.34,1.5,2.5,3.3,99.3,3,Male,62.31
6.21,6.98,2.78,2.39,1.05,2.02,5.67,2.13,76.8,1,Female,77.77
5.55,3.4,3.37,1.51,1.58,0.33,2.17,2.33,94.6,10,Female,53.62
8.17,2.52,4.04,2.21,1.14,0.69,2.94,2.27,79.3,4,Male,56.31
7.09,5.69,2.97,2.43,1.82,1.47,2.19,2.82,78.5,9,Female,72.56
5.96,4.18,3.25,3.78,1.96,0.54,2.17,1.93,73.7,6,Female,56.04
7.97,7.56,3.26,2.43,3.42,0.0,4.06,0.67,74.9,1,Male,79.73
6.33,3.71,3.09,1.38,2.42,1.34,3.5,2.29,88.7,2,Male,67.77
5.31,5.77,2.93,2.68,0.19,1.83,0.75,0.76,69.2,1,Female,71.78
8.23,6.12,4.49,1.17,1.21,1.11,1.48,3.63,89.5,3,Male,76.33
6.36,3.72,1.2,2.91,1.29,1.58,2.36,1.67,95.3,6,Female,63.66
6.51,3.39,5.55,2.06,1.96,1.48,1.98,1.95,70.9,2,Male,57.94
7.05,5.61,3.68,2.4,0.75,1.21,0.99,1.39,92.5,4,Male,71.82
8.37,5.36,4.29,0.22,1.07,1.3,2.62,2.31,90.6,1,Male,77.12
7.02,2.38,4.44,0.0,0.5,2.14,0.62,2.41,88.4,9,Male,54.98
5.56,2.81,2.58,0.5,1.02,0.53,2.63,1.39,70.4,4,Female,60.91
7.65,0.7,2.31,3.75,1.05,1.74,3.23,2.41,76.6,10,Male,37.56
6.42,5.39,2.16,0.85,1.25,0.37,3.37,2.06,76.6,4,Female,66.14
9.27,4.11,3.18,2.73,0.55,0.64,2.36,1.91,100.0,5,Male,67.54
7.0,4.26,4.41,1.36,2.29,2.04,4.01,1.32,77.9,5,Female,66.46
4.32,1.96,2.74,1.76,1.88,0.35,2.83,4.08,75.8,2,Female,52.09
7.43,2.85,4.29,1.96,0.34,1.03,3.35,3.06,64.2,8,Male,48.04
9.33,3.78,0.42,3.64,1.52,2.85,1.76,2.66,66.3,9,Female,60.06
8.89,3.49,3.0,2.58,0.25,1.92,4.02,3.01,69.8,9,Male,59.29
9.2,4.68,5.02,2.39,2.57,0.68,2.5,2.27,82.3,5,Female,67.13
5.78,5.38,3.28,3.3,2.79,0.8,4.08,1.69,60.9,8,Male,57.69
8.09,7.9,2.42,1.37,1.46,1.08,3.86,0.0,70.0,5,Male,78.29
6.13,4.47,2.65,3.07,0.82,2.12,2.76,0.9,55.7,2,Male,58.57
7.27,6.17,0.0,2.9,0.97,0.5,2.91,3.95,94.8,8,Male,75.23
5.47,3.26,2.18,2.89,1.14,0.46,2.32,3.04,79.3,5,Female,56.24
6.23,1.99,4.87,1.84,1.41,1.7,1.68,2.18,81.7,4,Female,54.07
6.19,3.97,2.74,1.56,2.6,0.02,3.1,0.58,64.9,1,Female,59.37
8.08,2.1,2.9,1.13,2.26,0.56,3.04,2.57,91.9,3,Female,60.41
7.96,4.52,0.47,1.19,2.28,1.14,0.88,1.75,96.0,5,Female,75.36
7.33,3.33,1.38,1.08,1.64,1.18,2.42,2.63,78.8,8,Female,60.48
5.38,1.57,5.05,2.37,0.58,0.24,3.37,1.0,72.3,4,Female,38.09
6.63,7.1,4.3,1.77,0.88,1.45,3.97,1.56,84.6,2,Female,77.37
6.1,3.69,1.81,2.43,1.55,1.59,3.23,2.8,86.8,4,Male,62.38
8.04,2.04,2.68,2.49,0.54,0.74,0.98,3.74,88.4,1,Female,62.76
8.41,5.85,3.46,0.94,1.74,2.36,1.45,1.41,86.0,5,Male,75.02
8.27,3.41,1.95,0.91,2.14,1.44,2.15,1.1,89.6,5,Male,65.52
6.09,6.14,0.89,1.77,1.94,0.5,3.9,2.92,69.7,8,Male,68.63
3.71,3.4,3.29,1.22,1.9,2.33,1.89,0.87,88.9,1,Female,65.84
4.88,3.69,4.24,1.12,0.01,0.83,3.56,0.93,72.6,7,Female,50.41
8.71,5.02,4.27,3.7,2.57,1.33,1.88,2.24,47.9,8,Male,61.24
6.52,5.39,4.64,0.47,0.25,0.86,3.03,3.88,72.4,9,Female,61.82
6.1,5.65,1.48,4.02,1.38,1.64,1.56,1.24,71.4,10,Female,59.84
8.97,4.37,3.58,2.29,1.99,0.86,2.31,1.67,80.9,7,Female,70.03
8.52,5.29,3.15,2.99,1.79,0.91,1.37,2.1,88.1,10,Male,67.74
7.03,5.62,3.39,2.87,0.48,1.09,3.94,1.57,80.3,4,Male,64.72
6.65,4.8,3.22,2.62,0.62,0.85,1.81,0.41,100.0,2,Female,69.05
6.84,4.29,2.64,3.66,1.73,1.95,0.95,2.72,71.7,1,Male,69.07
7.27,2.33,0.0,0.92,1.91,0.32,0.87,2.17,54.1,10,Male,53.1
8.92,5.4,5.01,1.84,0.61,1.17,2.41,2.33,81.3,2,Male,72.46
7.51,4.56,3.93,1.15,1.81,1.26,2.04,1.87,71.5,2,Female,66.19
7.87,3.88,1.57,0.3,0.29,1.11,3.15,3.36,65.0,8,Male,61.72
8.4,6.42,4.12,1.34,2.0,1.88,2.26,1.55,74.4,4,Female,73.72
5.6,2.36,2.92,3.87,0.79,0.15,3.67,1.03,68.6,6,Female,44.62
7.91,6.97,2.96,1.83,1.56,1.6,2.11,3.5,69.8,1,Female,83.42
6.65,4.47,2.5,3.98,1.43,0.33,3.53,0.02,96.3,5,Male,59.83
3.98,4.98,4.2,4.09,2.43,0.84,1.55,1.86,79.5,9,Male,57.49
4.45,3.91,2.46,5.0,1.69,0.26,1.0,1.93,74.8,6,Female,52.61
5.78,2.0,2.07,3.91,1.02,0.97,1.68,1.9,97.2,3,Female,53.02
7.64,4.29,4.97,4.36,1.79,0.8,1.37,0.6,74.5,2,Male,62.64
7.14,5.0,3.27,2.33,3.21,2.35,1.26,0.93,63.2,7,Male,59.26
7.22,5.51,3.31,2.23,2.09,1.37,2.91,2.86,62.1,8,Female,63.6
9.34,4.2,4.4,2.29,1.45,1.51,2.24,3.25,77.0,8,Female,64.09
5.48,1.21,2.63,2.0,0.83,0.42,2.64,1.62,58.3,2,Male,53.39
6.97,2.19,2.89,2.15,1.01,1.72,3.03,1.16,63.9,4,Male,51.98
7.37,7.58,3.9,2.75,2.04,2.35,0.81,0.39,73.4,1,Male,81.84
6.12,2.86,1.5,1.53,0.79,1.81,3.07,2.85,91.6,8,Male,57.07
7.03,6.64,3.79,0.62,1.5,0.28,1.29,2.9,93.5,3,Male,84.99
5.08,3.1,2.52,2.36,2.65,0.88,1.92,0.0,85.9,4,Female,60.01
8.69,4.23,4.61,1.31,1.62,1.28,0.61,0.0,78.0,6,Male,66.1
6.18,5.44,4.21,1.41,0.64,0.8,3.15,2.12,71.2,2,Male,69.02
9.44,3.27,4.04,1.86,3.24,2.97,0.81,2.24,82.7,8,Male,65.41
6.96,6.89,1.41,1.63,2.91,0.86,1.3,1.57,99.4,5,Male,81.01
8.23,4.61,3.37,3.11,1.9,1.17,1.37,1.97,79.7,6,Female,61.63
6.94,5.19,1.97,1.83,2.52,0.78,2.37,1.78,72.5,8,Female,60.77
6.96,4.1,3.45,3.16,1.29,1.36,2.34,2.02,76.1,7,Female,53.91
6.3,5.49,0.49,2.21,2.08,2.17,3.31,1.19,74.8,1,Male,74.55
7.14,6.87,1.5,1.91,1.16,1.28,2.4,1.99,84.6,1,Male,90.28
7.38,4.3,5.05,2.16,0.42,1.05,3.47,1.39,68.8,9,Female,48.76
6.06,7.09,3.98,0.71,3.57,0.45,2.88,1.32,82.9,9,Male,71.68
6.85,3.58,3.04,2.34,0.37,2.05,1.55,0.32,84.8,3,Male,62.07
6.27,5.65,2.32,2.85,1.74,1.1,1.83,1.84,82.1,1,Female,76.18
9.76,5.23,2.09,2.99,1.73,1.07,4.01,2.72,65.0,7,Male,68.3
6.89,2.9,3.76,0.65,1.91,0.0,3.73,1.71,76.2,10,Male,45.01
8.85,4.82,3.05,0.48,1.43,1.11,3.32,1.68,71.7,2,Male,75.31
6.77,4.51,5.51,1.46,1.44,0.92,3.46,3.13,77.1,1,Male,63.73
7.31,3.22,3.26,3.38,1.61,0.0,2.97,2.92,70.0,4,Female,54.46
5.41,5.04,3.58,2.22,1.88,1.89,2.84,3.56,92.9,7,Female,63.56
6.46,4.72,1.69,1.23,1.5,0.83,2.55,4.03,80.2,5,Male,70.97
7.25,4.39,3.03,0.55,1.45,2.53,4.2,2.05,58.6,5,Male,60.67
8.9,4.4,3.73,1.32,0.44,2.19,2.04,0.96,62.0,5,Male,63.67
7.27,4.36,3.02,1.25,3.11,0.7,2.74,1.53,92.5,10,Female,63.77
8.66,3.95,2.87,2.94,1.93,2.16,0.79,2.52,75.8,3,Female,70.34
7.77,4.71,3.92,3.01,1.67,2.33,1.07,3.3,73.3,1,Male,72.3
8.95,3.53,5.47,0.95,1.0,0.81,4.32,1.06,91.5,6,Female,55.84
6.93,8.49,3.69,2.75,0.7,0.48,3.12,2.23,76.2,5,Female,78.57
9.87,2.39,4.99,2.65,2.19,0.0,2.29,1.29,63.7,3,Female,53.69
6.42,3.62,4.31,0.82,1.37,1.47,2.58,1.87,64.5,10,Female,43.67
6.08,3.74,4.91,1.92,2.0,0.52,1.14,1.85,85.5,2,Male,61.43
5.55,7.56,2.71,2.34,0.42,1.49,2.07,2.34,100.0,2,Male,82.04
9.8,2.52,3.23,2.16,2.74,0.8,1.04,3.83,88.1,2,Male,78.36
7.98,5.14,3.24,0.29,2.22,0.65,2.2,2.43,73.4,10,Male,66.69
6.6,4.87,4.21,2.13,1.44,0.81,3.18,1.61,75.3,9,Male,58.29
8.5,5.0,4.53,2.64,1.87,0.29,2.95,1.46,78.6,10,Female,57.62
7.83,6.35,3.66,3.58,2.09,0.81,4.09,1.83,53.8,2,Female,70.2
9.36,6.32,4.64,1.33,0.43,0.68,2.79,1.22,78.3,1,Female,86.15
5.14,3.82,2.77,1.45,2.84,1.19,0.02,2.13,85.0,4,Female,63.22
6.68,4.79,4.65,1.79,1.89,1.27,4.45,0.0,99.3,5,Male,66.27
6.44,1.7,4.82,2.29,0.94,0.45,1.66,1.81,91.1,3,Male,56.96
4.63,4.65,4.38,2.1,0.62,1.97,2.66,1.88,100.0,7,Male,56.83
8.27,3.31,3.67,2.6,2.29,1.09,2.6,0.96,98.2,7,Female,61.96
6.68,4.22,4.43,0.87,1.67,2.25,2.74,1.66,94.7,7,Female,62.81
7.89,1.97,2.34,2.4,1.89,1.37,2.55,3.01,78.3,4,Female,55.62
9.83,5.11,3.76,1.26,1.52,1.25,2.57,3.07,82.1,1,Female,81.8
6.58,1.96,3.89,1.86,0.7,0.86,1.18,1.52,58.0,3,Male,45.59
6.49,4.72,1.77,3.71,1.91,1.63,5.09,2.47,79.6,2,Male,71.24
7.14,2.66,4.12,0.6,1.34,1.22,3.15,0.65,84.8,10,Male,50.46
8.18,3.23,1.88,1.72,1.48,1.8,2.55,1.73,74.6,9,Female,59.92
6.32,6.23,2.94,0.73,3.4,2.32,4.34,2.21,59.5,10,Male,64.04
6.24,5.38,3.55,2.15,2.2,0.69,1.43,3.37,97.0,8,Male,68.41
8.27,6.22,2.55,3.05,2.24,1.63,3.37,3.07,82.9,2,Female,84.13
7.45,6.84,3.61,2.17,3.68,1.61,1.94,2.19,98.6,5,Male,78.88
4.55,3.34,3.59,1.88,1.81,1.52,2.9,1.18,86.9,7,Male,49.16
5.53,6.75,2.43,3.33,1.6,0.9,2.92,3.22,94.4,1,Male,82.18
8.8,2.3,4.24,2.33,0.96,0.91,0.16,1.69,92.0,9,Male,55.29
7.48,5.62,2.51,2.82,1.14,0.79,1.07,2.4,69.8,9,Female,63.77
6.09,3.76,6.47,2.72,0.0,0.78,4.09,1.89,71.9,10,Female,43.5
6.8,3.1,3.36,0.0,2.13,0.61,2.25,3.79,72.9,3,Male,61.65
7.02,5.42,1.98,1.92,0.49,1.13,4.5,1.45,66.4,3,Female,71.91
7.88,5.92,2.22,0.92,2.22,0.67,3.81,2.82,99.2,7,Male,76.74
5.37,5.87,4.99,1.17,1.47,1.5,2.28,1.92,78.5,8,Female,59.06
5.99,4.82,2.97,3.47,1.6,1.24,2.19,2.51,83.5,3,Male,71.02
7.33,4.7,1.73,1.63,1.47,1.32,4.15,3.46,62.0,4,Male,69.13
6.88,5.29,4.61,3.89,2.61,1.01,4.6,0.2,87.8,4,Male,64.55
7.69,4.96,2.96,0.59,2.47,1.25,2.21,1.94,73.1,7,Female,66.22
5.52,5.31,4.35,0.92,1.48,1.03,4.04,1.2,93.1,2,Male,71.86
7.43,4.81,4.72,2.76,0.78,1.75,3.53,2.4,69.8,6,Male,56.18
8.31,5.76,3.86,1.66,2.24,0.89,3.7,2.62,94.0,3,Male,79.22
7.58,2.06,6.61,2.31,0.72,1.46,2.6,1.58,89.3,8,Female,44.49
7.17,4.3,1.26,1.89,0.26,0.29,1.83,1.53,72.4,8,Male,59.99
6.88,2.42,2.44,1.86,1.9,1.7,1.45,2.18,95.0,10,Female,48.24
6.0,4.92,3.17,1.7,2.47,0.81,1.2,0.85,91.8,4,Male,67.42
6.91,6.96,6.44,2.18,1.18,0.56,4.41,2.3,83.9,2,Male,73.77
8.51,3.79,5.84,2.64,1.82,0.4,2.51,1.26,66.1,3,Male,61.7
6.86,4.69,5.18,3.61,1.17,0.35,1.36,2.66,87.6,3,Male,63.77
5.93,5.63,2.47,1.8,2.08,0.86,3.5,0.81,78.8,1,Male,76.11
6.41,1.4,2.62,1.61,2.38,2.25,2.02,1.49,78.6,6,Male,47.06
7.24,3.72,2.42,1.48,1.29,0.75,1.85,1.32,78.9,7,Male,58.53
6.55,5.05,2.48,3.47,0.68,0.0,4.57,1.73,77.6,4,Male,64.06
7.58,0.15,5.44,2.69,0.33,1.46,1.17,3.24,67.6,3,Female,41.5
7.63,3.03,3.18,0.1,2.24,0.42,2.74,2.76,59.8,6,Male,58.75
8.07,6.15,3.36,0.06,0.59,1.77,1.91,1.57,57.3,2,Male,74.61
8.71,6.0,4.51,1.17,1.8,0.91,1.75,1.57,81.6,8,Female,69.37
8.2,5.06,1.34,2.23,2.12,1.01,1.04,2.8,48.9,3,Female,72.94
5.88,5.82,3.57,1.97,1.1,2.04,2.56,0.95,86.7,7,Female,64.45
5.92,4.82,2.07,2.51,1.37,1.63,1.63,2.02,84.1,7,Male,61.37
6.91,5.33,3.12,1.82,2.3,0.33,3.09,1.45,74.4,8,Female,64.35
6.46,4.03,2.74,3.4,0.85,0.43,2.45,1.85,90.3,6,Male,56.89
5.63,4.67,2.67,2.77,0.77,0.0,2.19,2.73,74.9,2,Male,68.49
6.47,3.55,3.79,2.08,1.31,3.02,1.63,1.4,83.0,1,Male,60.74
6.43,6.4,3.79,3.15,2.52,0.6,3.93,2.88,54.5,1,Female,70.13
6.19,6.78,3.21,0.35,2.79,2.02,3.24,3.98,51.1,2,Male,81.45
6.62,6.57,3.98,1.91,1.42,0.83,1.82,2.54,75.2,9,Male,71.26
8.41,3.89,2.37,2.14,0.93,0.44,1.14,1.92,83.1,2,Male,69.85
7.24,3.07,4.39,2.6,2.35,1.22,0.61,3.04,89.4,5,Male,63.7
9.97,6.42,3.23,0.28,0.16,0.97,3.64,1.0,75.9,5,Male,79.37
7.2,5.32,2.87,1.74,1.7,1.76,3.41,3.37,81.0,7,Male,66.45
6.65,4.99,2.47,2.4,1.46,1.77,3.55,1.32,87.4,2,Female,73.62
7.0,3.55,3.19,2.48,2.54,0.79,2.38,3.95,76.5,1,Male,64.43
7.31,5.14,5.93,3.19,2.62,0.19,3.31,1.35,85.0,9,Female,53.0
